weather_id,store_id,weather_condition,date
882,42,Windy,2019-01-15
883,43,Cloudy,2019-01-15
884,44,Cold,2019-01-15
885,45,Snowy,2019-01-15
886,46,Overcast,2019-01-15
887,47,Cloudy,2019-01-15
888,48,Sleet,2019-01-15
889,49,Overcast,2019-01-15
890,50,Snowy,2019-01-15
891,51,Cold,2019-01-15
892,52,Windy,2019-01-15
893,53,Overcast,2019-01-15
894,54,Overcast,2019-01-15
895,55,Cloudy,2019-01-15
896,56,Cold,2019-01-15
897,57,Freezing,2019-01-15
898,58,Sleet,2019-01-15
899,59,Overcast,2019-01-15
900,60,Sleet,2019-01-15
901,1,Cold,2019-01-16
902,2,Snowy,2019-01-16
903,3,Cloudy,2019-01-16
904,4,Sleet,2019-01-16
905,5,Freezing,2019-01-16
906,6,Cold,2019-01-16
907,7,Overcast,2019-01-16
908,8,Snowy,2019-01-16
909,9,Windy,2019-01-16
910,10,Overcast,2019-01-16
911,11,Snowy,2019-01-16
912,12,Windy,2019-01-16
913,13,Cloudy,2019-01-16
914,14,Windy,2019-01-16
915,15,Cloudy,2019-01-16
916,16,Overcast,2019-01-16
917,17,Cold,2019-01-16
918,18,Overcast,2019-01-16
919,19,Cold,2019-01-16
920,20,Overcast,2019-01-16
921,21,Cloudy,2019-01-16
922,22,Overcast,2019-01-16
923,23,Windy,2019-01-16
924,24,Snowy,2019-01-16
925,25,Overcast,2019-01-16
926,26,Windy,2019-01-16
927,27,Cloudy,2019-01-16
928,28,Cold,2019-01-16
929,29,Cloudy,2019-01-16
930,30,Freezing,2019-01-16
931,31,Snowy,2019-01-16
932,32,Sleet,2019-01-16
933,33,Cold,2019-01-16
934,34,Overcast,2019-01-16
935,35,Overcast,2019-01-16
936,36,Freezing,2019-01-16
937,37,Overcast,2019-01-16
938,38,Cloudy,2019-01-16
939,39,Freezing,2019-01-16
940,40,Freezing,2019-01-16
941,41,Snowy,2019-01-16
942,42,Freezing,2019-01-16
943,43,Snowy,2019-01-16
944,44,Sleet,2019-01-16
945,45,Overcast,2019-01-16
946,46,Snowy,2019-01-16
947,47,Freezing,2019-01-16
948,48,Snowy,2019-01-16
949,49,Cloudy,2019-01-16
950,50,Snowy,2019-01-16
951,51,Freezing,2019-01-16
952,52,Sleet,2019-01-16
953,53,Cold,2019-01-16
954,54,Sleet,2019-01-16
955,55,Overcast,2019-01-16
956,56,Freezing,2019-01-16
957,57,Sleet,2019-01-16
958,58,Windy,2019-01-16
959,59,Cloudy,2019-01-16
960,60,Sleet,2019-01-16
961,1,Cold,2019-01-17
962,2,Snowy,2019-01-17
963,3,Sleet,2019-01-17
964,4,Cloudy,2019-01-17
965,5,Windy,2019-01-17
966,6,Sleet,2019-01-17
967,7,Cold,2019-01-17
968,8,Cloudy,2019-01-17
969,9,Sleet,2019-01-17
970,10,Cloudy,2019-01-17
971,11,Cold,2019-01-17
972,12,Freezing,2019-01-17
973,13,Cold,2019-01-17
974,14,Windy,2019-01-17
975,15,Overcast,2019-01-17
976,16,Windy,2019-01-17
977,17,Snowy,2019-01-17
978,18,Freezing,2019-01-17
979,19,Freezing,2019-01-17
980,20,Windy,2019-01-17
981,21,Freezing,2019-01-17
982,22,Sleet,2019-01-17
983,23,Windy,2019-01-17
984,24,Windy,2019-01-17
985,25,Freezing,2019-01-17
986,26,Snowy,2019-01-17
987,27,Cloudy,2019-01-17
988,28,Windy,2019-01-17
989,29,Windy,2019-01-17
990,30,Freezing,2019-01-17
991,31,Overcast,2019-01-17
992,32,Overcast,2019-01-17
993,33,Sleet,2019-01-17
994,34,Freezing,2019-01-17
995,35,Cold,2019-01-17
996,36,Cloudy,2019-01-17
997,37,Snowy,2019-01-17
998,38,Snowy,2019-01-17
999,39,Freezing,2019-01-17
1000,40,Freezing,2019-01-17
1001,41,Sleet,2019-01-17
1002,42,Cloudy,2019-01-17
1003,43,Cold,2019-01-17
1004,44,Cold,2019-01-17
1005,45,Overcast,2019-01-17
1006,46,Freezing,2019-01-17
1007,47,Freezing,2019-01-17
1008,48,Freezing,2019-01-17
1009,49,Freezing,2019-01-17
1010,50,Freezing,2019-01-17
1011,51,Windy,2019-01-17
1012,52,Snowy,2019-01-17
1013,53,Snowy,2019-01-17
1014,54,Cold,2019-01-17
1015,55,Cloudy,2019-01-17
1016,56,Cold,2019-01-17
1017,57,Cold,2019-01-17
1018,58,Snowy,2019-01-17
1019,59,Overcast,2019-01-17
1020,60,Cloudy,2019-01-17
1021,1,Windy,2019-01-18
1022,2,Overcast,2019-01-18
1023,3,Cloudy,2019-01-18
1024,4,Overcast,2019-01-18
1025,5,Freezing,2019-01-18
1026,6,Overcast,2019-01-18
1027,7,Snowy,2019-01-18
1028,8,Cold,2019-01-18
1029,9,Snowy,2019-01-18
1030,10,Cold,2019-01-18
1031,11,Snowy,2019-01-18
1032,12,Freezing,2019-01-18
1033,13,Overcast,2019-01-18
1034,14,Cold,2019-01-18
1035,15,Snowy,2019-01-18
1036,16,Overcast,2019-01-18
1037,17,Overcast,2019-01-18
1038,18,Overcast,2019-01-18
1039,19,Overcast,2019-01-18
1040,20,Cloudy,2019-01-18
1041,21,Cold,2019-01-18
1042,22,Snowy,2019-01-18
1043,23,Overcast,2019-01-18
1044,24,Cloudy,2019-01-18
1045,25,Cold,2019-01-18
1046,26,Cloudy,2019-01-18
1047,27,Cold,2019-01-18
1048,28,Cold,2019-01-18
1049,29,Cloudy,2019-01-18
1050,30,Snowy,2019-01-18
1051,31,Cold,2019-01-18
1052,32,Cloudy,2019-01-18
1053,33,Freezing,2019-01-18
1054,34,Snowy,2019-01-18
1055,35,Windy,2019-01-18
1056,36,Sleet,2019-01-18
1057,37,Sleet,2019-01-18
1058,38,Sleet,2019-01-18
1059,39,Windy,2019-01-18
1060,40,Overcast,2019-01-18
1061,41,Sleet,2019-01-18
1062,42,Snowy,2019-01-18
1063,43,Windy,2019-01-18
1064,44,Windy,2019-01-18
1065,45,Windy,2019-01-18
1066,46,Cloudy,2019-01-18
1067,47,Sleet,2019-01-18
1068,48,Windy,2019-01-18
1069,49,Overcast,2019-01-18
1070,50,Cold,2019-01-18
1071,51,Cloudy,2019-01-18
1072,52,Overcast,2019-01-18
1073,53,Cold,2019-01-18
1074,54,Overcast,2019-01-18
1075,55,Cold,2019-01-18
1076,56,Sleet,2019-01-18
1077,57,Cloudy,2019-01-18
1078,58,Sleet,2019-01-18
1079,59,Sleet,2019-01-18
1080,60,Freezing,2019-01-18
1081,1,Snowy,2019-01-19
1082,2,Cloudy,2019-01-19
1083,3,Snowy,2019-01-19
1084,4,Cloudy,2019-01-19
1085,5,Snowy,2019-01-19
1086,6,Overcast,2019-01-19
1087,7,Cloudy,2019-01-19
1088,8,Sleet,2019-01-19
1089,9,Sleet,2019-01-19
1090,10,Cold,2019-01-19
1091,11,Freezing,2019-01-19
1092,12,Cloudy,2019-01-19
1093,13,Windy,2019-01-19
1094,14,Freezing,2019-01-19
1095,15,Overcast,2019-01-19
1096,16,Cloudy,2019-01-19
1097,17,Sleet,2019-01-19
1098,18,Cold,2019-01-19
1099,19,Freezing,2019-01-19
1100,20,Cloudy,2019-01-19
1101,21,Windy,2019-01-19
1102,22,Overcast,2019-01-19
1103,23,Freezing,2019-01-19
1104,24,Overcast,2019-01-19
1105,25,Snowy,2019-01-19
1106,26,Cloudy,2019-01-19
1107,27,Snowy,2019-01-19
1108,28,Cold,2019-01-19
1109,29,Snowy,2019-01-19
1110,30,Cold,2019-01-19
1111,31,Freezing,2019-01-19
1112,32,Freezing,2019-01-19
1113,33,Cold,2019-01-19
1114,34,Snowy,2019-01-19
1115,35,Snowy,2019-01-19
1116,36,Cold,2019-01-19
1117,37,Freezing,2019-01-19
1118,38,Cold,2019-01-19
1119,39,Freezing,2019-01-19
1120,40,Cloudy,2019-01-19
1121,41,Cold,2019-01-19
1122,42,Sleet,2019-01-19
1123,43,Cloudy,2019-01-19
1124,44,Freezing,2019-01-19
1125,45,Sleet,2019-01-19
1126,46,Sleet,2019-01-19
1127,47,Overcast,2019-01-19
1128,48,Cold,2019-01-19
1129,49,Sleet,2019-01-19
1130,50,Snowy,2019-01-19
1131,51,Sleet,2019-01-19
1132,52,Sleet,2019-01-19
1133,53,Cloudy,2019-01-19
1134,54,Freezing,2019-01-19
1135,55,Sleet,2019-01-19
1136,56,Freezing,2019-01-19
1137,57,Freezing,2019-01-19
1138,58,Snowy,2019-01-19
1139,59,Cold,2019-01-19
1140,60,Cloudy,2019-01-19
1141,1,Snowy,2019-01-20
1142,2,Freezing,2019-01-20
1143,3,Overcast,2019-01-20
1144,4,Cold,2019-01-20
1145,5,Cold,2019-01-20
1146,6,Snowy,2019-01-20
1147,7,Snowy,2019-01-20
1148,8,Overcast,2019-01-20
1149,9,Cloudy,2019-01-20
1150,10,Freezing,2019-01-20
1151,11,Windy,2019-01-20
1152,12,Freezing,2019-01-20
1153,13,Windy,2019-01-20
1154,14,Cloudy,2019-01-20
1155,15,Sleet,2019-01-20
1156,16,Cold,2019-01-20
1157,17,Snowy,2019-01-20
1158,18,Windy,2019-01-20
1159,19,Freezing,2019-01-20
1160,20,Freezing,2019-01-20
1161,21,Freezing,2019-01-20
1162,22,Cold,2019-01-20
1163,23,Cold,2019-01-20
1164,24,Snowy,2019-01-20
1165,25,Sleet,2019-01-20
1166,26,Windy,2019-01-20
1167,27,Cloudy,2019-01-20
1168,28,Cloudy,2019-01-20
1169,29,Cloudy,2019-01-20
1170,30,Windy,2019-01-20
1171,31,Windy,2019-01-20
1172,32,Overcast,2019-01-20
1173,33,Windy,2019-01-20
1174,34,Freezing,2019-01-20
1175,35,Windy,2019-01-20
1176,36,Freezing,2019-01-20
1177,37,Freezing,2019-01-20
1178,38,Snowy,2019-01-20
1179,39,Cold,2019-01-20
1180,40,Sleet,2019-01-20
1181,41,Windy,2019-01-20
1182,42,Overcast,2019-01-20
1183,43,Freezing,2019-01-20
1184,44,Windy,2019-01-20
1185,45,Freezing,2019-01-20
1186,46,Snowy,2019-01-20
1187,47,Freezing,2019-01-20
1188,48,Overcast,2019-01-20
1189,49,Windy,2019-01-20
1190,50,Cold,2019-01-20
1191,51,Cloudy,2019-01-20
1192,52,Sleet,2019-01-20
1193,53,Snowy,2019-01-20
1194,54,Sleet,2019-01-20
1195,55,Cold,2019-01-20
1196,56,Cold,2019-01-20
1197,57,Overcast,2019-01-20
1198,58,Overcast,2019-01-20
1199,59,Freezing,2019-01-20
1200,60,Windy,2019-01-20
1201,1,Overcast,2019-01-21
1202,2,Overcast,2019-01-21
1203,3,Cold,2019-01-21
1204,4,Overcast,2019-01-21
1205,5,Cold,2019-01-21
1206,6,Windy,2019-01-21
1207,7,Cloudy,2019-01-21
1208,8,Windy,2019-01-21
1209,9,Overcast,2019-01-21
1210,10,Cloudy,2019-01-21
1211,11,Overcast,2019-01-21
1212,12,Cloudy,2019-01-21
1213,13,Cloudy,2019-01-21
1214,14,Cloudy,2019-01-21
1215,15,Sleet,2019-01-21
1216,16,Sleet,2019-01-21
1217,17,Overcast,2019-01-21
1218,18,Overcast,2019-01-21
1219,19,Overcast,2019-01-21
1220,20,Snowy,2019-01-21
1221,21,Snowy,2019-01-21
1222,22,Snowy,2019-01-21
1223,23,Sleet,2019-01-21
1224,24,Cloudy,2019-01-21
1225,25,Cloudy,2019-01-21
1226,26,Freezing,2019-01-21
1227,27,Windy,2019-01-21
1228,28,Cloudy,2019-01-21
1229,29,Cold,2019-01-21
1230,30,Overcast,2019-01-21
1231,31,Freezing,2019-01-21
1232,32,Freezing,2019-01-21
1233,33,Freezing,2019-01-21
1234,34,Cloudy,2019-01-21
1235,35,Cold,2019-01-21
1236,36,Snowy,2019-01-21
1237,37,Freezing,2019-01-21
1238,38,Cold,2019-01-21
1239,39,Cloudy,2019-01-21
1240,40,Cold,2019-01-21
1241,41,Cloudy,2019-01-21
1242,42,Sleet,2019-01-21
1243,43,Snowy,2019-01-21
1244,44,Freezing,2019-01-21
1245,45,Windy,2019-01-21
1246,46,Windy,2019-01-21
1247,47,Snowy,2019-01-21
1248,48,Sleet,2019-01-21
1249,49,Windy,2019-01-21
1250,50,Windy,2019-01-21
1251,51,Cold,2019-01-21
1252,52,Cloudy,2019-01-21
1253,53,Sleet,2019-01-21
1254,54,Snowy,2019-01-21
1255,55,Sleet,2019-01-21
1256,56,Cloudy,2019-01-21
1257,57,Cold,2019-01-21
1258,58,Sleet,2019-01-21
1259,59,Freezing,2019-01-21
1260,60,Cloudy,2019-01-21
1261,1,Cold,2019-01-22
1262,2,Snowy,2019-01-22
1263,3,Snowy,2019-01-22
1264,4,Windy,2019-01-22
1265,5,Cloudy,2019-01-22
1266,6,Windy,2019-01-22
1267,7,Cloudy,2019-01-22
1268,8,Windy,2019-01-22
1269,9,Freezing,2019-01-22
1270,10,Snowy,2019-01-22
1271,11,Cold,2019-01-22
1272,12,Cloudy,2019-01-22
1273,13,Overcast,2019-01-22
1274,14,Freezing,2019-01-22
1275,15,Windy,2019-01-22
1276,16,Windy,2019-01-22
1277,17,Snowy,2019-01-22
1278,18,Sleet,2019-01-22
1279,19,Overcast,2019-01-22
1280,20,Overcast,2019-01-22
1281,21,Cold,2019-01-22
1282,22,Overcast,2019-01-22
1283,23,Sleet,2019-01-22
1284,24,Sleet,2019-01-22
1285,25,Cloudy,2019-01-22
1286,26,Overcast,2019-01-22
1287,27,Overcast,2019-01-22
1288,28,Windy,2019-01-22
1289,29,Snowy,2019-01-22
1290,30,Snowy,2019-01-22
1291,31,Freezing,2019-01-22
1292,32,Overcast,2019-01-22
1293,33,Freezing,2019-01-22
1294,34,Overcast,2019-01-22
1295,35,Snowy,2019-01-22
1296,36,Freezing,2019-01-22
1297,37,Windy,2019-01-22
1298,38,Overcast,2019-01-22
1299,39,Snowy,2019-01-22
1300,40,Cloudy,2019-01-22
1301,41,Freezing,2019-01-22
1302,42,Windy,2019-01-22
1303,43,Freezing,2019-01-22
1304,44,Cold,2019-01-22
1305,45,Windy,2019-01-22
1306,46,Freezing,2019-01-22
1307,47,Overcast,2019-01-22
1308,48,Windy,2019-01-22
1309,49,Sleet,2019-01-22
1310,50,Overcast,2019-01-22
1311,51,Freezing,2019-01-22
1312,52,Cloudy,2019-01-22
1313,53,Snowy,2019-01-22
1314,54,Freezing,2019-01-22
1315,55,Snowy,2019-01-22
1316,56,Windy,2019-01-22
1317,57,Freezing,2019-01-22
1318,58,Sleet,2019-01-22
1319,59,Snowy,2019-01-22
1320,60,Freezing,2019-01-22
1321,1,Snowy,2019-01-23
1322,2,Cloudy,2019-01-23
1323,3,Overcast,2019-01-23
1324,4,Windy,2019-01-23
1325,5,Windy,2019-01-23
1326,6,Windy,2019-01-23
1327,7,Overcast,2019-01-23
1328,8,Sleet,2019-01-23
1329,9,Sleet,2019-01-23
1330,10,Windy,2019-01-23
1331,11,Overcast,2019-01-23
1332,12,Windy,2019-01-23
1333,13,Freezing,2019-01-23
1334,14,Windy,2019-01-23
1335,15,Windy,2019-01-23
1336,16,Snowy,2019-01-23
1337,17,Freezing,2019-01-23
1338,18,Cloudy,2019-01-23
1339,19,Sleet,2019-01-23
1340,20,Overcast,2019-01-23
1341,21,Overcast,2019-01-23
1342,22,Windy,2019-01-23
1343,23,Cold,2019-01-23
1344,24,Cold,2019-01-23
1345,25,Overcast,2019-01-23
1346,26,Snowy,2019-01-23
1347,27,Cloudy,2019-01-23
1348,28,Cold,2019-01-23
1349,29,Sleet,2019-01-23
1350,30,Cloudy,2019-01-23
1351,31,Windy,2019-01-23
1352,32,Overcast,2019-01-23
1353,33,Snowy,2019-01-23
1354,34,Cloudy,2019-01-23
1355,35,Snowy,2019-01-23
1356,36,Sleet,2019-01-23
1357,37,Overcast,2019-01-23
1358,38,Overcast,2019-01-23
1359,39,Freezing,2019-01-23
1360,40,Cloudy,2019-01-23
1361,41,Snowy,2019-01-23
1362,42,Freezing,2019-01-23
1363,43,Cloudy,2019-01-23
1364,44,Sleet,2019-01-23
1365,45,Windy,2019-01-23
1366,46,Sleet,2019-01-23
1367,47,Cloudy,2019-01-23
1368,48,Cold,2019-01-23
1369,49,Cold,2019-01-23
1370,50,Snowy,2019-01-23
1371,51,Windy,2019-01-23
1372,52,Overcast,2019-01-23
1373,53,Cloudy,2019-01-23
1374,54,Overcast,2019-01-23
1375,55,Freezing,2019-01-23
1376,56,Sleet,2019-01-23
1377,57,Windy,2019-01-23
1378,58,Cloudy,2019-01-23
1379,59,Overcast,2019-01-23
1380,60,Snowy,2019-01-23
1381,1,Freezing,2019-01-24
1382,2,Snowy,2019-01-24
1383,3,Freezing,2019-01-24
1384,4,Cloudy,2019-01-24
1385,5,Windy,2019-01-24
1386,6,Overcast,2019-01-24
1387,7,Cold,2019-01-24
1388,8,Windy,2019-01-24
1389,9,Overcast,2019-01-24
1390,10,Freezing,2019-01-24
1391,11,Cold,2019-01-24
1392,12,Sleet,2019-01-24
1393,13,Sleet,2019-01-24
1394,14,Sleet,2019-01-24
1395,15,Windy,2019-01-24
1396,16,Windy,2019-01-24
1397,17,Sleet,2019-01-24
1398,18,Freezing,2019-01-24
1399,19,Snowy,2019-01-24
1400,20,Sleet,2019-01-24
1401,21,Freezing,2019-01-24
1402,22,Cold,2019-01-24
1403,23,Windy,2019-01-24
1404,24,Sleet,2019-01-24
1405,25,Freezing,2019-01-24
1406,26,Sleet,2019-01-24
1407,27,Cloudy,2019-01-24
1408,28,Sleet,2019-01-24
1409,29,Windy,2019-01-24
1410,30,Sleet,2019-01-24
1411,31,Overcast,2019-01-24
1412,32,Freezing,2019-01-24
1413,33,Windy,2019-01-24
1414,34,Sleet,2019-01-24
1415,35,Cold,2019-01-24
1416,36,Cloudy,2019-01-24
1417,37,Sleet,2019-01-24
1418,38,Snowy,2019-01-24
1419,39,Sleet,2019-01-24
1420,40,Freezing,2019-01-24
1421,41,Cold,2019-01-24
1422,42,Sleet,2019-01-24
1423,43,Snowy,2019-01-24
1424,44,Cloudy,2019-01-24
1425,45,Cloudy,2019-01-24
1426,46,Snowy,2019-01-24
1427,47,Snowy,2019-01-24
1428,48,Sleet,2019-01-24
1429,49,Windy,2019-01-24
1430,50,Overcast,2019-01-24
1431,51,Freezing,2019-01-24
1432,52,Overcast,2019-01-24
1433,53,Windy,2019-01-24
1434,54,Freezing,2019-01-24
1435,55,Cold,2019-01-24
1436,56,Freezing,2019-01-24
1437,57,Snowy,2019-01-24
1438,58,Sleet,2019-01-24
1439,59,Snowy,2019-01-24
1440,60,Sleet,2019-01-24
1441,1,Overcast,2019-01-25
1442,2,Sleet,2019-01-25
1443,3,Freezing,2019-01-25
1444,4,Sleet,2019-01-25
1445,5,Overcast,2019-01-25
1446,6,Cold,2019-01-25
1447,7,Freezing,2019-01-25
1448,8,Sleet,2019-01-25
1449,9,Cloudy,2019-01-25
1450,10,Cold,2019-01-25
1451,11,Freezing,2019-01-25
1452,12,Cloudy,2019-01-25
1453,13,Cloudy,2019-01-25
1454,14,Cold,2019-01-25
1455,15,Cold,2019-01-25
1456,16,Freezing,2019-01-25
1457,17,Snowy,2019-01-25
1458,18,Snowy,2019-01-25
1459,19,Snowy,2019-01-25
1460,20,Windy,2019-01-25
1461,21,Snowy,2019-01-25
1462,22,Snowy,2019-01-25
1463,23,Cold,2019-01-25
1464,24,Cloudy,2019-01-25
1465,25,Windy,2019-01-25
1466,26,Overcast,2019-01-25
1467,27,Overcast,2019-01-25
1468,28,Cold,2019-01-25
1469,29,Cloudy,2019-01-25
1470,30,Snowy,2019-01-25
1471,31,Windy,2019-01-25
1472,32,Freezing,2019-01-25
1473,33,Overcast,2019-01-25
1474,34,Cloudy,2019-01-25
1475,35,Windy,2019-01-25
1476,36,Snowy,2019-01-25
1477,37,Freezing,2019-01-25
1478,38,Snowy,2019-01-25
1479,39,Snowy,2019-01-25
1480,40,Snowy,2019-01-25
1481,41,Snowy,2019-01-25
1482,42,Cloudy,2019-01-25
1483,43,Cold,2019-01-25
1484,44,Snowy,2019-01-25
1485,45,Windy,2019-01-25
1486,46,Snowy,2019-01-25
1487,47,Cloudy,2019-01-25
1488,48,Sleet,2019-01-25
1489,49,Windy,2019-01-25
1490,50,Freezing,2019-01-25
1491,51,Sleet,2019-01-25
1492,52,Freezing,2019-01-25
1493,53,Cloudy,2019-01-25
1494,54,Overcast,2019-01-25
1495,55,Snowy,2019-01-25
1496,56,Freezing,2019-01-25
1497,57,Cloudy,2019-01-25
1498,58,Sleet,2019-01-25
1499,59,Overcast,2019-01-25
1500,60,Sleet,2019-01-25
1501,1,Snowy,2019-01-26
1502,2,Overcast,2019-01-26
1503,3,Windy,2019-01-26
1504,4,Windy,2019-01-26
1505,5,Freezing,2019-01-26
1506,6,Cold,2019-01-26
1507,7,Cold,2019-01-26
1508,8,Windy,2019-01-26
1509,9,Overcast,2019-01-26
1510,10,Snowy,2019-01-26
1511,11,Cold,2019-01-26
1512,12,Cloudy,2019-01-26
1513,13,Snowy,2019-01-26
1514,14,Cold,2019-01-26
1515,15,Freezing,2019-01-26
1516,16,Freezing,2019-01-26
1517,17,Windy,2019-01-26
1518,18,Cloudy,2019-01-26
1519,19,Overcast,2019-01-26
1520,20,Cold,2019-01-26
1521,21,Freezing,2019-01-26
1522,22,Windy,2019-01-26
1523,23,Windy,2019-01-26
1524,24,Sleet,2019-01-26
1525,25,Cloudy,2019-01-26
1526,26,Snowy,2019-01-26
1527,27,Overcast,2019-01-26
1528,28,Snowy,2019-01-26
1529,29,Cloudy,2019-01-26
1530,30,Sleet,2019-01-26
1531,31,Snowy,2019-01-26
1532,32,Overcast,2019-01-26
1533,33,Cold,2019-01-26
1534,34,Sleet,2019-01-26
1535,35,Overcast,2019-01-26
1536,36,Cloudy,2019-01-26
1537,37,Windy,2019-01-26
1538,38,Freezing,2019-01-26
1539,39,Sleet,2019-01-26
1540,40,Freezing,2019-01-26
1541,41,Cloudy,2019-01-26
1542,42,Cold,2019-01-26
1543,43,Sleet,2019-01-26
1544,44,Cloudy,2019-01-26
1545,45,Freezing,2019-01-26
1546,46,Cold,2019-01-26
1547,47,Freezing,2019-01-26
1548,48,Freezing,2019-01-26
1549,49,Cold,2019-01-26
1550,50,Cloudy,2019-01-26
1551,51,Freezing,2019-01-26
1552,52,Cloudy,2019-01-26
1553,53,Sleet,2019-01-26
1554,54,Snowy,2019-01-26
1555,55,Cold,2019-01-26
1556,56,Sleet,2019-01-26
1557,57,Overcast,2019-01-26
1558,58,Snowy,2019-01-26
1559,59,Cloudy,2019-01-26
1560,60,Freezing,2019-01-26
1561,1,Windy,2019-01-27
1562,2,Windy,2019-01-27
1563,3,Cloudy,2019-01-27
1564,4,Freezing,2019-01-27
1565,5,Sleet,2019-01-27
1566,6,Sleet,2019-01-27
1567,7,Sleet,2019-01-27
1568,8,Overcast,2019-01-27
1569,9,Cloudy,2019-01-27
1570,10,Cold,2019-01-27
1571,11,Windy,2019-01-27
1572,12,Snowy,2019-01-27
1573,13,Sleet,2019-01-27
1574,14,Windy,2019-01-27
1575,15,Cloudy,2019-01-27
1576,16,Cold,2019-01-27
1577,17,Overcast,2019-01-27
1578,18,Sleet,2019-01-27
1579,19,Cold,2019-01-27
1580,20,Cold,2019-01-27
1581,21,Windy,2019-01-27
1582,22,Windy,2019-01-27
1583,23,Windy,2019-01-27
1584,24,Cold,2019-01-27
1585,25,Cloudy,2019-01-27
1586,26,Snowy,2019-01-27
1587,27,Cloudy,2019-01-27
1588,28,Overcast,2019-01-27
1589,29,Cloudy,2019-01-27
1590,30,Sleet,2019-01-27
1591,31,Snowy,2019-01-27
1592,32,Overcast,2019-01-27
1593,33,Sleet,2019-01-27
1594,34,Cloudy,2019-01-27
1595,35,Cold,2019-01-27
1596,36,Cold,2019-01-27
1597,37,Windy,2019-01-27
1598,38,Freezing,2019-01-27
1599,39,Windy,2019-01-27
1600,40,Cloudy,2019-01-27
1601,41,Freezing,2019-01-27
1602,42,Freezing,2019-01-27
1603,43,Cold,2019-01-27
1604,44,Overcast,2019-01-27
1605,45,Sleet,2019-01-27
1606,46,Freezing,2019-01-27
1607,47,Windy,2019-01-27
1608,48,Snowy,2019-01-27
1609,49,Overcast,2019-01-27
1610,50,Cold,2019-01-27
1611,51,Overcast,2019-01-27
1612,52,Cloudy,2019-01-27
1613,53,Snowy,2019-01-27
1614,54,Cloudy,2019-01-27
1615,55,Cold,2019-01-27
1616,56,Overcast,2019-01-27
1617,57,Cloudy,2019-01-27
1618,58,Freezing,2019-01-27
1619,59,Sleet,2019-01-27
1620,60,Cloudy,2019-01-27
1621,1,Windy,2019-01-28
1622,2,Overcast,2019-01-28
1623,3,Overcast,2019-01-28
1624,4,Snowy,2019-01-28
1625,5,Cold,2019-01-28
1626,6,Overcast,2019-01-28
1627,7,Freezing,2019-01-28
1628,8,Freezing,2019-01-28
1629,9,Snowy,2019-01-28
1630,10,Cold,2019-01-28
1631,11,Sleet,2019-01-28
1632,12,Overcast,2019-01-28
1633,13,Cold,2019-01-28
1634,14,Sleet,2019-01-28
1635,15,Cloudy,2019-01-28
1636,16,Cold,2019-01-28
1637,17,Cloudy,2019-01-28
1638,18,Sleet,2019-01-28
1639,19,Overcast,2019-01-28
1640,20,Cloudy,2019-01-28
1641,21,Freezing,2019-01-28
1642,22,Overcast,2019-01-28
1643,23,Freezing,2019-01-28
1644,24,Snowy,2019-01-28
1645,25,Cloudy,2019-01-28
1646,26,Cloudy,2019-01-28
1647,27,Freezing,2019-01-28
1648,28,Windy,2019-01-28
1649,29,Sleet,2019-01-28
1650,30,Overcast,2019-01-28
1651,31,Snowy,2019-01-28
1652,32,Freezing,2019-01-28
1653,33,Freezing,2019-01-28
1654,34,Sleet,2019-01-28
1655,35,Freezing,2019-01-28
1656,36,Snowy,2019-01-28
1657,37,Freezing,2019-01-28
1658,38,Cold,2019-01-28
1659,39,Sleet,2019-01-28
1660,40,Cloudy,2019-01-28
1661,41,Overcast,2019-01-28
1662,42,Cold,2019-01-28
1663,43,Sleet,2019-01-28
1664,44,Cloudy,2019-01-28
1665,45,Snowy,2019-01-28
1666,46,Windy,2019-01-28
1667,47,Windy,2019-01-28
1668,48,Sleet,2019-01-28
1669,49,Snowy,2019-01-28
1670,50,Overcast,2019-01-28
1671,51,Windy,2019-01-28
1672,52,Windy,2019-01-28
1673,53,Windy,2019-01-28
1674,54,Cold,2019-01-28
1675,55,Cold,2019-01-28
1676,56,Cloudy,2019-01-28
1677,57,Overcast,2019-01-28
1678,58,Cold,2019-01-28
1679,59,Snowy,2019-01-28
1680,60,Cloudy,2019-01-28
1681,1,Snowy,2019-01-29
1682,2,Snowy,2019-01-29
1683,3,Cloudy,2019-01-29
1684,4,Cloudy,2019-01-29
1685,5,Cold,2019-01-29
1686,6,Overcast,2019-01-29
1687,7,Sleet,2019-01-29
1688,8,Overcast,2019-01-29
1689,9,Snowy,2019-01-29
1690,10,Sleet,2019-01-29
1691,11,Cloudy,2019-01-29
1692,12,Sleet,2019-01-29
1693,13,Cloudy,2019-01-29
1694,14,Windy,2019-01-29
1695,15,Overcast,2019-01-29
1696,16,Cold,2019-01-29
1697,17,Cloudy,2019-01-29
1698,18,Freezing,2019-01-29
1699,19,Sleet,2019-01-29
1700,20,Freezing,2019-01-29
1701,21,Cloudy,2019-01-29
1702,22,Freezing,2019-01-29
1703,23,Cold,2019-01-29
1704,24,Snowy,2019-01-29
1705,25,Overcast,2019-01-29
1706,26,Cold,2019-01-29
1707,27,Cold,2019-01-29
1708,28,Cold,2019-01-29
1709,29,Cold,2019-01-29
1710,30,Snowy,2019-01-29
1711,31,Cold,2019-01-29
1712,32,Overcast,2019-01-29
1713,33,Overcast,2019-01-29
1714,34,Snowy,2019-01-29
1715,35,Sleet,2019-01-29
1716,36,Overcast,2019-01-29
