event_id,store_id,event_name,start_date,finish_date
485,7,Mega Sale,2023-05-04,2023-05-10
486,7,Midnight Madness,2023-06-02,2023-06-09
487,7,Seasonal Discount Event,2023-07-04,2023-07-09
488,7,Last Chance to Save,2023-08-05,2023-08-08
489,7,Flash Sale Frenzy,2023-09-04,2023-09-09
490,7,Customer Appreciation Week,2023-10-10,2023-10-14
491,7,Midnight Madness,2023-11-03,2023-11-08
492,7,Seasonal Discount Event,2023-12-09,2023-12-12
493,7,Seasonal Discount Event,2024-01-03,2024-01-08
494,7,Customer Appreciation Week,2024-02-06,2024-02-12
495,7,Friends and Family Discount Days,2024-03-02,2024-03-08
496,7,Flash Sale Frenzy,2024-04-08,2024-04-13
497,7,Midnight Madness,2024-05-06,2024-05-09
498,7,Buy One Get One Free (BOGO) Event,2024-06-10,2024-06-14
499,7,Mega Sale,2024-07-07,2024-07-11
500,7,Flash Sale Frenzy,2024-08-08,2024-08-11
501,7,Flash Sale Frenzy,2024-09-04,2024-09-07
502,7,Inventory Liquidation Sale,2024-10-05,2024-10-08
503,7,Flash Sale Frenzy,2024-11-09,2024-11-12
504,7,Anniversary Sale,2024-12-07,2024-12-10
505,8,Manager's Special,2019-01-08,2019-01-14
506,8,Midnight Madness,2019-02-05,2019-02-10
507,8,Midnight Madness,2019-03-04,2019-03-09
508,8,Manager's Special,2019-04-07,2019-04-10
509,8,Flash Sale Frenzy,2019-05-07,2019-05-11
510,8,Midnight Madness,2019-06-06,2019-06-12
511,8,Buy One Get One Free (BOGO) Event,2019-07-02,2019-07-08
512,8,Manager's Special,2019-08-03,2019-08-10
513,8,Mega Sale,2019-09-08,2019-09-11
514,8,Flash Sale Frenzy,2019-10-06,2019-10-10
515,8,Friends and Family Discount Days,2019-11-06,2019-11-09
516,8,Buy One Get One Free (BOGO) Event,2019-12-04,2019-12-09
517,8,Friends and Family Discount Days,2020-01-08,2020-01-12
518,8,Manager's Special,2020-02-04,2020-02-10
519,8,Mega Sale,2020-03-06,2020-03-09
520,8,Buy One Get One Free (BOGO) Event,2020-04-05,2020-04-12
521,8,Customer Appreciation Week,2020-05-03,2020-05-09
522,8,Anniversary Sale,2020-06-03,2020-06-07
523,8,Customer Appreciation Week,2020-07-05,2020-07-11
524,8,Flash Sale Frenzy,2020-08-03,2020-08-08
525,8,Anniversary Sale,2020-09-06,2020-09-11
526,8,Midnight Madness,2020-10-01,2020-10-07
527,8,Friends and Family Discount Days,2020-11-02,2020-11-06
528,8,Last Chance to Save,2020-12-01,2020-12-04
529,8,Buy One Get One Free (BOGO) Event,2021-01-06,2021-01-13
530,8,Last Chance to Save,2021-02-03,2021-02-09
531,8,Customer Appreciation Week,2021-03-03,2021-03-07
532,8,Buy One Get One Free (BOGO) Event,2021-04-01,2021-04-08
533,8,Inventory Liquidation Sale,2021-05-01,2021-05-06
534,8,Grand Opening Celebration,2021-06-09,2021-06-13
535,8,Midnight Madness,2021-07-06,2021-07-11
536,8,Customer Appreciation Week,2021-08-07,2021-08-11
537,8,Mega Sale,2021-09-06,2021-09-13
538,8,Mega Sale,2021-10-02,2021-10-09
539,8,Flash Sale Frenzy,2021-11-09,2021-11-14
540,8,Midnight Madness,2021-12-10,2021-12-17
541,8,Inventory Liquidation Sale,2022-01-05,2022-01-12
542,8,Grand Opening Celebration,2022-02-10,2022-02-17
543,8,Anniversary Sale,2022-03-01,2022-03-06
544,8,Seasonal Discount Event,2022-04-06,2022-04-12
545,8,Seasonal Discount Event,2022-05-04,2022-05-08
546,8,Mega Sale,2022-06-01,2022-06-07
547,8,Last Chance to Save,2022-07-03,2022-07-09
548,8,Manager's Special,2022-08-07,2022-08-10
549,8,Last Chance to Save,2022-09-05,2022-09-08
550,8,Buy One Get One Free (BOGO) Event,2022-10-05,2022-10-11
551,8,Customer Appreciation Week,2022-11-01,2022-11-04
552,8,Inventory Liquidation Sale,2022-12-06,2022-12-09
553,8,Customer Appreciation Week,2023-01-07,2023-01-13
554,8,Customer Appreciation Week,2023-02-06,2023-02-13
555,8,Last Chance to Save,2023-03-10,2023-03-13
556,8,Manager's Special,2023-04-07,2023-04-12
557,8,Mega Sale,2023-05-07,2023-05-14
558,8,Inventory Liquidation Sale,2023-06-03,2023-06-07
559,8,Midnight Madness,2023-07-03,2023-07-08
560,8,Flash Sale Frenzy,2023-08-01,2023-08-06
561,8,Midnight Madness,2023-09-01,2023-09-04
562,8,Grand Opening Celebration,2023-10-04,2023-10-07
563,8,Last Chance to Save,2023-11-02,2023-11-05
564,8,Grand Opening Celebration,2023-12-10,2023-12-16
565,8,Friends and Family Discount Days,2024-01-04,2024-01-10
566,8,Midnight Madness,2024-02-06,2024-02-13
567,8,Friends and Family Discount Days,2024-03-02,2024-03-07
568,8,Seasonal Discount Event,2024-04-03,2024-04-06
569,8,Flash Sale Frenzy,2024-05-09,2024-05-15
570,8,Friends and Family Discount Days,2024-06-03,2024-06-07
571,8,Midnight Madness,2024-07-03,2024-07-10
572,8,Grand Opening Celebration,2024-08-02,2024-08-07
573,8,Anniversary Sale,2024-09-03,2024-09-08
574,8,Customer Appreciation Week,2024-10-05,2024-10-09
575,8,Flash Sale Frenzy,2024-11-05,2024-11-12
576,8,Flash Sale Frenzy,2024-12-03,2024-12-08
577,9,Midnight Madness,2019-01-01,2019-01-05
578,9,Midnight Madness,2019-02-03,2019-02-06
579,9,Anniversary Sale,2019-03-01,2019-03-04
580,9,Midnight Madness,2019-04-03,2019-04-09
581,9,Mega Sale,2019-05-10,2019-05-14
582,9,Mega Sale,2019-06-03,2019-06-08
583,9,Manager's Special,2019-07-04,2019-07-09
584,9,Anniversary Sale,2019-08-10,2019-08-16
585,9,Last Chance to Save,2019-09-02,2019-09-06
586,9,Customer Appreciation Week,2019-10-04,2019-10-08
587,9,Last Chance to Save,2019-11-06,2019-11-12
588,9,Friends and Family Discount Days,2019-12-08,2019-12-14
589,9,Flash Sale Frenzy,2020-01-10,2020-01-15
590,9,Seasonal Discount Event,2020-02-09,2020-02-14
591,9,Grand Opening Celebration,2020-03-08,2020-03-14
592,9,Buy One Get One Free (BOGO) Event,2020-04-01,2020-04-08
593,9,Last Chance to Save,2020-05-08,2020-05-14
594,9,Last Chance to Save,2020-06-06,2020-06-10
595,9,Grand Opening Celebration,2020-07-02,2020-07-07
596,9,Anniversary Sale,2020-08-09,2020-08-13
597,9,Anniversary Sale,2020-09-08,2020-09-11
598,9,Last Chance to Save,2020-10-01,2020-10-07
599,9,Midnight Madness,2020-11-04,2020-11-10
600,9,Anniversary Sale,2020-12-03,2020-12-09
601,9,Midnight Madness,2021-01-02,2021-01-07
602,9,Grand Opening Celebration,2021-02-08,2021-02-12
603,9,Grand Opening Celebration,2021-03-02,2021-03-08
604,9,Seasonal Discount Event,2021-04-04,2021-04-10
605,9,Flash Sale Frenzy,2021-05-10,2021-05-14
606,9,Buy One Get One Free (BOGO) Event,2021-06-06,2021-06-13
607,9,Manager's Special,2021-07-09,2021-07-16
608,9,Inventory Liquidation Sale,2021-08-08,2021-08-14
609,9,Midnight Madness,2021-09-09,2021-09-13
610,9,Seasonal Discount Event,2021-10-05,2021-10-09
611,9,Mega Sale,2021-11-03,2021-11-06
612,9,Buy One Get One Free (BOGO) Event,2021-12-07,2021-12-11
613,9,Last Chance to Save,2022-01-03,2022-01-07
614,9,Flash Sale Frenzy,2022-02-03,2022-02-10
615,9,Midnight Madness,2022-03-04,2022-03-11
616,9,Seasonal Discount Event,2022-04-02,2022-04-06
617,9,Mega Sale,2022-05-06,2022-05-10
618,9,Seasonal Discount Event,2022-06-03,2022-06-07
619,9,Customer Appreciation Week,2022-07-10,2022-07-13
620,9,Grand Opening Celebration,2022-08-03,2022-08-09
621,9,Manager's Special,2022-09-01,2022-09-08
622,9,Seasonal Discount Event,2022-10-05,2022-10-08
623,9,Seasonal Discount Event,2022-11-02,2022-11-07
624,9,Buy One Get One Free (BOGO) Event,2022-12-02,2022-12-06
625,9,Buy One Get One Free (BOGO) Event,2023-01-06,2023-01-10
626,9,Flash Sale Frenzy,2023-02-10,2023-02-14
627,9,Buy One Get One Free (BOGO) Event,2023-03-06,2023-03-12
628,9,Inventory Liquidation Sale,2023-04-01,2023-04-08
629,9,Manager's Special,2023-05-10,2023-05-14
630,9,Last Chance to Save,2023-06-04,2023-06-09
631,9,Anniversary Sale,2023-07-05,2023-07-11
632,9,Flash Sale Frenzy,2023-08-10,2023-08-14
633,9,Midnight Madness,2023-09-08,2023-09-13
634,9,Friends and Family Discount Days,2023-10-06,2023-10-10
635,9,Customer Appreciation Week,2023-11-09,2023-11-13
636,9,Midnight Madness,2023-12-09,2023-12-15
637,9,Mega Sale,2024-01-10,2024-01-15
638,9,Last Chance to Save,2024-02-02,2024-02-09
639,9,Anniversary Sale,2024-03-06,2024-03-10
640,9,Anniversary Sale,2024-04-10,2024-04-15
641,9,Customer Appreciation Week,2024-05-09,2024-05-15
642,9,Customer Appreciation Week,2024-06-10,2024-06-15
643,9,Anniversary Sale,2024-07-09,2024-07-13
644,9,Customer Appreciation Week,2024-08-08,2024-08-12
645,9,Midnight Madness,2024-09-03,2024-09-07
646,9,Anniversary Sale,2024-10-01,2024-10-07
647,9,Anniversary Sale,2024-11-09,2024-11-15
648,9,Friends and Family Discount Days,2024-12-09,2024-12-15
649,10,Last Chance to Save,2019-01-05,2019-01-12
650,10,Buy One Get One Free (BOGO) Event,2019-02-07,2019-02-13
651,10,Buy One Get One Free (BOGO) Event,2019-03-08,2019-03-13
652,10,Flash Sale Frenzy,2019-04-10,2019-04-13
653,10,Buy One Get One Free (BOGO) Event,2019-05-09,2019-05-13
654,10,Seasonal Discount Event,2019-06-06,2019-06-12
655,10,Customer Appreciation Week,2019-07-01,2019-07-08
656,10,Manager's Special,2019-08-07,2019-08-14
657,10,Flash Sale Frenzy,2019-09-03,2019-09-09
658,10,Manager's Special,2019-10-01,2019-10-05
659,10,Customer Appreciation Week,2019-11-03,2019-11-08
660,10,Manager's Special,2019-12-05,2019-12-08
661,10,Friends and Family Discount Days,2020-01-01,2020-01-06
662,10,Customer Appreciation Week,2020-02-07,2020-02-11
663,10,Manager's Special,2020-03-05,2020-03-08
664,10,Flash Sale Frenzy,2020-04-07,2020-04-13
665,10,Inventory Liquidation Sale,2020-05-07,2020-05-14
666,10,Anniversary Sale,2020-06-10,2020-06-15
667,10,Anniversary Sale,2020-07-06,2020-07-13
668,10,Grand Opening Celebration,2020-08-05,2020-08-11
669,10,Anniversary Sale,2020-09-04,2020-09-08
670,10,Grand Opening Celebration,2020-10-05,2020-10-09
671,10,Buy One Get One Free (BOGO) Event,2020-11-06,2020-11-10
672,10,Seasonal Discount Event,2020-12-03,2020-12-06
673,10,Grand Opening Celebration,2021-01-06,2021-01-11
674,10,Seasonal Discount Event,2021-02-04,2021-02-08
675,10,Grand Opening Celebration,2021-03-02,2021-03-07
676,10,Midnight Madness,2021-04-05,2021-04-08
677,10,Seasonal Discount Event,2021-05-04,2021-05-10
678,10,Friends and Family Discount Days,2021-06-06,2021-06-10
679,10,Seasonal Discount Event,2021-07-05,2021-07-09
680,10,Friends and Family Discount Days,2021-08-01,2021-08-08
681,10,Friends and Family Discount Days,2021-09-06,2021-09-12
682,10,Mega Sale,2021-10-04,2021-10-07
683,10,Last Chance to Save,2021-11-06,2021-11-10
684,10,Seasonal Discount Event,2021-12-02,2021-12-06
685,10,Flash Sale Frenzy,2022-01-06,2022-01-10
686,10,Seasonal Discount Event,2022-02-07,2022-02-12
687,10,Last Chance to Save,2022-03-08,2022-03-13
688,10,Inventory Liquidation Sale,2022-04-09,2022-04-15
689,10,Anniversary Sale,2022-05-07,2022-05-13
690,10,Manager's Special,2022-06-07,2022-06-12
691,10,Buy One Get One Free (BOGO) Event,2022-07-03,2022-07-10
692,10,Grand Opening Celebration,2022-08-04,2022-08-07
693,10,Inventory Liquidation Sale,2022-09-01,2022-09-07
694,10,Mega Sale,2022-10-02,2022-10-05
695,10,Seasonal Discount Event,2022-11-02,2022-11-05
696,10,Friends and Family Discount Days,2022-12-03,2022-12-08
697,10,Buy One Get One Free (BOGO) Event,2023-01-09,2023-01-12
698,10,Customer Appreciation Week,2023-02-07,2023-02-14
699,10,Manager's Special,2023-03-05,2023-03-09
700,10,Friends and Family Discount Days,2023-04-02,2023-04-09
701,10,Inventory Liquidation Sale,2023-05-05,2023-05-12
702,10,Manager's Special,2023-06-01,2023-06-04
703,10,Buy One Get One Free (BOGO) Event,2023-07-05,2023-07-12
704,10,Friends and Family Discount Days,2023-08-01,2023-08-04
705,10,Inventory Liquidation Sale,2023-09-03,2023-09-07
706,10,Seasonal Discount Event,2023-10-02,2023-10-07
707,10,Last Chance to Save,2023-11-03,2023-11-06
708,10,Buy One Get One Free (BOGO) Event,2023-12-10,2023-12-17
709,10,Midnight Madness,2024-01-01,2024-01-07
710,10,Buy One Get One Free (BOGO) Event,2024-02-01,2024-02-06
711,10,Friends and Family Discount Days,2024-03-03,2024-03-06
712,10,Anniversary Sale,2024-04-08,2024-04-11
713,10,Manager's Special,2024-05-05,2024-05-09
714,10,Friends and Family Discount Days,2024-06-01,2024-06-06
715,10,Customer Appreciation Week,2024-07-01,2024-07-05
716,10,Friends and Family Discount Days,2024-08-06,2024-08-13
717,10,Mega Sale,2024-09-08,2024-09-15
718,10,Customer Appreciation Week,2024-10-01,2024-10-07
719,10,Grand Opening Celebration,2024-11-01,2024-11-07
720,10,Inventory Liquidation Sale,2024-12-06,2024-12-09
721,11,Buy One Get One Free (BOGO) Event,2019-01-02,2019-01-07
722,11,Mega Sale,2019-02-04,2019-02-09
723,11,Friends and Family Discount Days,2019-03-06,2019-03-12
724,11,Anniversary Sale,2019-04-10,2019-04-15
725,11,Friends and Family Discount Days,2019-05-05,2019-05-09
726,11,Inventory Liquidation Sale,2019-06-08,2019-06-11
727,11,Manager's Special,2019-07-03,2019-07-06
728,11,Customer Appreciation Week,2019-08-04,2019-08-11
729,11,Grand Opening Celebration,2019-09-02,2019-09-05
730,11,Customer Appreciation Week,2019-10-02,2019-10-05
731,11,Friends and Family Discount Days,2019-11-07,2019-11-11
732,11,Seasonal Discount Event,2019-12-08,2019-12-11
733,11,Buy One Get One Free (BOGO) Event,2020-01-04,2020-01-09
734,11,Last Chance to Save,2020-02-04,2020-02-09
735,11,Friends and Family Discount Days,2020-03-01,2020-03-07
736,11,Friends and Family Discount Days,2020-04-07,2020-04-12
737,11,Anniversary Sale,2020-05-05,2020-05-11
738,11,Flash Sale Frenzy,2020-06-06,2020-06-11
739,11,Midnight Madness,2020-07-02,2020-07-05
740,11,Inventory Liquidation Sale,2020-08-04,2020-08-10
741,11,Friends and Family Discount Days,2020-09-03,2020-09-07
742,11,Anniversary Sale,2020-10-08,2020-10-12
743,11,Customer Appreciation Week,2020-11-01,2020-11-08
744,11,Manager's Special,2020-12-05,2020-12-10
745,11,Seasonal Discount Event,2021-01-03,2021-01-08
746,11,Anniversary Sale,2021-02-09,2021-02-16
747,11,Grand Opening Celebration,2021-03-01,2021-03-08
748,11,Grand Opening Celebration,2021-04-10,2021-04-14
749,11,Customer Appreciation Week,2021-05-04,2021-05-08
750,11,Grand Opening Celebration,2021-06-01,2021-06-04
751,11,Manager's Special,2021-07-01,2021-07-08
752,11,Seasonal Discount Event,2021-08-10,2021-08-17
753,11,Midnight Madness,2021-09-02,2021-09-09
754,11,Friends and Family Discount Days,2021-10-05,2021-10-08
755,11,Anniversary Sale,2021-11-10,2021-11-17
756,11,Manager's Special,2021-12-09,2021-12-12
757,11,Flash Sale Frenzy,2022-01-10,2022-01-16
758,11,Seasonal Discount Event,2022-02-02,2022-02-09
759,11,Flash Sale Frenzy,2022-03-03,2022-03-10
760,11,Mega Sale,2022-04-08,2022-04-13
761,11,Seasonal Discount Event,2022-05-02,2022-05-07
762,11,Seasonal Discount Event,2022-06-10,2022-06-15
763,11,Last Chance to Save,2022-07-03,2022-07-08
764,11,Buy One Get One Free (BOGO) Event,2022-08-04,2022-08-09
765,11,Seasonal Discount Event,2022-09-06,2022-09-09
766,11,Flash Sale Frenzy,2022-10-07,2022-10-13
767,11,Buy One Get One Free (BOGO) Event,2022-11-03,2022-11-09
768,11,Midnight Madness,2022-12-09,2022-12-15
769,11,Manager's Special,2023-01-10,2023-01-16
770,11,Grand Opening Celebration,2023-02-05,2023-02-12
771,11,Friends and Family Discount Days,2023-03-02,2023-03-05
772,11,Customer Appreciation Week,2023-04-02,2023-04-06
773,11,Last Chance to Save,2023-05-03,2023-05-09
774,11,Flash Sale Frenzy,2023-06-05,2023-06-09
775,11,Anniversary Sale,2023-07-07,2023-07-13
776,11,Inventory Liquidation Sale,2023-08-08,2023-08-15
777,11,Mega Sale,2023-09-04,2023-09-10
778,11,Inventory Liquidation Sale,2023-10-08,2023-10-15
779,11,Friends and Family Discount Days,2023-11-01,2023-11-07
780,11,Anniversary Sale,2023-12-09,2023-12-13
781,11,Buy One Get One Free (BOGO) Event,2024-01-01,2024-01-08
782,11,Last Chance to Save,2024-02-04,2024-02-09
783,11,Friends and Family Discount Days,2024-03-04,2024-03-08
784,11,Seasonal Discount Event,2024-04-02,2024-04-07
785,11,Inventory Liquidation Sale,2024-05-10,2024-05-14
786,11,Anniversary Sale,2024-06-09,2024-06-13
787,11,Manager's Special,2024-07-04,2024-07-10
788,11,Grand Opening Celebration,2024-08-02,2024-08-08
789,11,Manager's Special,2024-09-03,2024-09-06
790,11,Friends and Family Discount Days,2024-10-08,2024-10-12
791,11,Last Chance to Save,2024-11-06,2024-11-09
792,11,Manager's Special,2024-12-03,2024-12-09
793,12,Manager's Special,2019-01-07,2019-01-10
794,12,Manager's Special,2019-02-09,2019-02-15
795,12,Last Chance to Save,2019-03-07,2019-03-10
796,12,Friends and Family Discount Days,2019-04-01,2019-04-08
797,12,Buy One Get One Free (BOGO) Event,2019-05-01,2019-05-05
798,12,Last Chance to Save,2019-06-01,2019-06-08
799,12,Flash Sale Frenzy,2019-07-08,2019-07-14
800,12,Inventory Liquidation Sale,2019-08-04,2019-08-10
801,12,Anniversary Sale,2019-09-09,2019-09-15
802,12,Midnight Madness,2019-10-04,2019-10-08
803,12,Last Chance to Save,2019-11-10,2019-11-15
804,12,Anniversary Sale,2019-12-07,2019-12-13
805,12,Seasonal Discount Event,2020-01-07,2020-01-13
806,12,Grand Opening Celebration,2020-02-01,2020-02-06
807,12,Customer Appreciation Week,2020-03-01,2020-03-08
808,12,Manager's Special,2020-04-01,2020-04-04
809,12,Customer Appreciation Week,2020-05-01,2020-05-08
810,12,Anniversary Sale,2020-06-09,2020-06-13
811,12,Anniversary Sale,2020-07-07,2020-07-14
812,12,Flash Sale Frenzy,2020-08-06,2020-08-09
813,12,Seasonal Discount Event,2020-09-10,2020-09-17
814,12,Anniversary Sale,2020-10-06,2020-10-11
815,12,Grand Opening Celebration,2020-11-05,2020-11-10
816,12,Friends and Family Discount Days,2020-12-10,2020-12-17
817,12,Seasonal Discount Event,2021-01-05,2021-01-08
818,12,Flash Sale Frenzy,2021-02-05,2021-02-09
819,12,Grand Opening Celebration,2021-03-02,2021-03-08
820,12,Anniversary Sale,2021-04-06,2021-04-09
821,12,Seasonal Discount Event,2021-05-03,2021-05-10
822,12,Manager's Special,2021-06-10,2021-06-17
823,12,Anniversary Sale,2021-07-08,2021-07-14
824,12,Friends and Family Discount Days,2021-08-10,2021-08-13
825,12,Manager's Special,2021-09-09,2021-09-12
826,12,Seasonal Discount Event,2021-10-05,2021-10-12
827,12,Mega Sale,2021-11-04,2021-11-10
828,12,Inventory Liquidation Sale,2021-12-09,2021-12-14
829,12,Last Chance to Save,2022-01-01,2022-01-05
830,12,Flash Sale Frenzy,2022-02-02,2022-02-08
831,12,Inventory Liquidation Sale,2022-03-05,2022-03-12
832,12,Seasonal Discount Event,2022-04-02,2022-04-05
833,12,Inventory Liquidation Sale,2022-05-07,2022-05-13
834,12,Customer Appreciation Week,2022-06-06,2022-06-09
835,12,Seasonal Discount Event,2022-07-01,2022-07-06
836,12,Midnight Madness,2022-08-08,2022-08-13
837,12,Manager's Special,2022-09-04,2022-09-07
838,12,Customer Appreciation Week,2022-10-08,2022-10-13
839,12,Manager's Special,2022-11-03,2022-11-07
840,12,Last Chance to Save,2022-12-06,2022-12-09
841,12,Seasonal Discount Event,2023-01-09,2023-01-13
842,12,Mega Sale,2023-02-07,2023-02-10
843,12,Midnight Madness,2023-03-10,2023-03-13
844,12,Midnight Madness,2023-04-07,2023-04-13
845,12,Buy One Get One Free (BOGO) Event,2023-05-09,2023-05-15
846,12,Inventory Liquidation Sale,2023-06-06,2023-06-12
847,12,Inventory Liquidation Sale,2023-07-06,2023-07-10
848,12,Customer Appreciation Week,2023-08-02,2023-08-07
849,12,Midnight Madness,2023-09-05,2023-09-11
850,12,Buy One Get One Free (BOGO) Event,2023-10-04,2023-10-11
851,12,Flash Sale Frenzy,2023-11-08,2023-11-11
852,12,Mega Sale,2023-12-02,2023-12-06
853,12,Anniversary Sale,2024-01-08,2024-01-15
854,12,Anniversary Sale,2024-02-01,2024-02-05
855,12,Inventory Liquidation Sale,2024-03-09,2024-03-12
856,12,Anniversary Sale,2024-04-02,2024-04-05
857,12,Midnight Madness,2024-05-03,2024-05-06
858,12,Mega Sale,2024-06-03,2024-06-07
859,12,Buy One Get One Free (BOGO) Event,2024-07-02,2024-07-08
860,12,Anniversary Sale,2024-08-10,2024-08-17
861,12,Anniversary Sale,2024-09-10,2024-09-16
862,12,Customer Appreciation Week,2024-10-08,2024-10-15
863,12,Mega Sale,2024-11-06,2024-11-09
864,12,Grand Opening Celebration,2024-12-07,2024-12-10
865,13,Last Chance to Save,2019-01-01,2019-01-07
866,13,Grand Opening Celebration,2019-02-05,2019-02-10
867,13,Buy One Get One Free (BOGO) Event,2019-03-10,2019-03-13
868,13,Buy One Get One Free (BOGO) Event,2019-04-04,2019-04-11
869,13,Buy One Get One Free (BOGO) Event,2019-05-07,2019-05-10
870,13,Grand Opening Celebration,2019-06-03,2019-06-07
871,13,Seasonal Discount Event,2019-07-03,2019-07-09
872,13,Seasonal Discount Event,2019-08-08,2019-08-12
873,13,Grand Opening Celebration,2019-09-02,2019-09-05
874,13,Customer Appreciation Week,2019-10-05,2019-10-08
875,13,Flash Sale Frenzy,2019-11-07,2019-11-10
876,13,Seasonal Discount Event,2019-12-03,2019-12-10
877,13,Manager's Special,2020-01-05,2020-01-11
878,13,Customer Appreciation Week,2020-02-06,2020-02-13
879,13,Flash Sale Frenzy,2020-03-02,2020-03-09
880,13,Last Chance to Save,2020-04-06,2020-04-12
881,13,Mega Sale,2020-05-09,2020-05-15
882,13,Buy One Get One Free (BOGO) Event,2020-06-10,2020-06-17
883,13,Midnight Madness,2020-07-04,2020-07-11
