sales_id,visit_id,employee_id,payment_method_id
1566,2264,236,2
1567,2265,637,1
1568,2267,202,5
1569,2269,129,2
1570,2270,769,3
1571,2271,162,2
1572,2272,342,5
1573,2273,762,2
1574,2275,582,4
1575,2276,351,2
1576,2277,744,2
1577,2278,109,2
1578,2279,453,1
1579,2280,680,5
1580,2281,261,5
1581,2282,252,1
1582,2284,124,3
1583,2285,123,2
1584,2286,306,4
1585,2287,165,5
1586,2288,23,2
1587,2289,538,2
1588,2290,166,4
1589,2291,354,3
1590,2292,26,4
1591,2293,204,5
1592,2294,418,1
1593,2295,202,5
1594,2301,208,4
1595,2302,406,2
1596,2304,748,1
1597,2306,681,1
1598,2307,290,1
1599,2308,28,1
1600,2310,676,1
1601,2312,156,1
1602,2313,158,1
1603,2314,149,1
1604,2315,201,4
1605,2316,205,3
1606,2317,418,1
1607,2322,589,3
1608,2323,595,2
1609,2326,214,4
1610,2327,616,1
1611,2330,180,2
1612,2331,743,2
1613,2332,177,4
1614,2334,738,2
1615,2335,184,4
1616,2336,734,3
1617,2337,132,1
1618,2338,365,2
1619,2339,311,2
1620,2340,502,1
1621,2342,91,3
1622,2344,504,3
1623,2345,507,5
1624,2347,436,3
1625,2348,443,1
1626,2349,433,1
1627,2350,442,2
1628,2352,436,5
1629,2354,353,5
1630,2355,256,5
1631,2356,15,3
1632,2357,768,5
1633,2359,176,1
1634,2360,314,5
1635,2361,325,2
1636,2363,320,3
1637,2364,784,1
1638,2366,751,4
1639,2368,417,4
1640,2369,151,4
1641,2370,421,4
1642,2371,430,1
1643,2372,427,4
1644,2373,425,5
1645,2374,151,1
1646,2375,159,2
1647,2376,205,2
1648,2378,302,5
1649,2379,123,1
1650,2380,347,3
1651,2381,132,2
1652,2384,609,3
1653,2385,371,3
1654,2387,366,1
1655,2388,371,1
1656,2390,377,1
1657,2394,552,5
1658,2395,168,4
1659,2397,547,3
1660,2399,209,4
1661,2400,419,3
1662,2401,421,1
1663,2403,429,5
1664,2404,206,5
1665,2405,420,4
1666,2406,156,4
1667,2407,152,1
1668,2410,404,1
1669,2411,474,1
1670,2414,393,2
1671,2416,535,3
1672,2417,408,1
1673,2418,406,2
1674,2419,527,5
1675,2420,413,3
1676,2421,526,1
1677,2422,414,2
1678,2423,535,4
1679,2426,355,2
1680,2427,739,3
1681,2428,100,3
1682,2429,260,4
1683,2431,587,1
1684,2433,602,1
1685,2434,576,2
1686,2435,735,3
1687,2438,764,2
1688,2440,20,5
1689,2441,127,3
1690,2442,256,3
1691,2444,348,5
1692,2446,340,5
1693,2447,613,3
1694,2448,741,2
1695,2450,21,3
1696,2452,763,2
1697,2453,256,4
1698,2455,17,5
1699,2456,180,4
1700,2457,313,4
1701,2459,643,1
1702,2460,297,1
1703,2461,568,2
1704,2462,661,3
1705,2463,682,4
1706,2465,603,3
1707,2467,339,5
1708,2468,350,5
1709,2469,27,3
1710,2470,301,2
1711,2473,579,4
1712,2474,770,2
1713,2475,608,4
1714,2476,611,1
1715,2480,42,5
1716,2482,783,4
1717,2483,200,3
1718,2484,153,5
1719,2485,420,5
1720,2487,149,1
1721,2488,156,3
1722,2489,548,3
1723,2491,742,4
1724,2493,130,3
1725,2494,357,4
1726,2495,165,5
1727,2496,102,4
1728,2498,344,5
1729,2499,401,5
1730,2500,267,1
1731,2501,473,5
1732,2502,484,2
1733,2504,303,2
1734,2505,108,2
1735,2506,259,4
1736,2507,349,1
1737,2508,605,4
1738,2510,162,1
1739,2511,577,1
1740,2512,766,2
1741,2513,65,5
1742,2514,534,1
1743,2516,416,1
1744,2517,432,2
1745,2518,443,3
1746,2520,404,4
1747,2522,260,2
1748,2523,362,3
1749,2524,340,1
1750,2526,317,4
1751,2527,317,4
1752,2528,324,4
1753,2529,316,2
1754,2530,314,3
1755,2531,315,4
1756,2532,320,1
1757,2537,234,4
1758,2538,1,4
1759,2539,628,1
1760,2540,187,5
1761,2541,13,5
1762,2544,232,5
1763,2545,558,1
1764,2546,457,5
1765,2547,332,2
1766,2552,162,3
1767,2555,537,3
1768,2558,586,2
1769,2561,694,4
1770,2566,701,5
1771,2567,494,1
1772,2568,228,1
1773,2569,379,5
1774,2572,147,3
1775,2573,201,2
1776,2576,58,5
1777,2577,406,1
1778,2578,754,4
1779,2579,758,2
1780,2580,416,3
1781,2582,750,4
1782,2584,426,4
1783,2586,430,1
1784,2587,157,3
1785,2589,428,3
1786,2590,304,1
1787,2591,164,4
1788,2593,576,4
1789,2594,333,3
1790,2595,778,2
1791,2596,645,1
1792,2597,45,2
1793,2598,590,4
1794,2599,330,1
1795,2600,464,3
1796,2602,7,1
1797,2603,229,5
1798,2604,718,1
1799,2607,285,4
1800,2610,80,1
1801,2612,307,2
1802,2613,538,1
1803,2614,260,3
1804,2616,353,2
1805,2617,761,5
1806,2618,765,5
1807,2620,328,3
1808,2621,550,3
1809,2622,663,5
1810,2624,659,5
1811,2625,649,1
1812,2627,291,4
1813,2628,292,4
1814,2630,37,3
1815,2631,589,3
1816,2633,157,1
1817,2635,207,5
1818,2636,418,2
1819,2637,427,4
1820,2638,206,3
1821,2639,423,4
1822,2640,94,1
1823,2641,501,5
1824,2642,501,5
1825,2643,501,1
1826,2644,86,3
1827,2645,86,5
1828,2646,502,5
1829,2648,377,4
1830,2649,378,1
1831,2650,369,4
1832,2651,373,1
1833,2652,650,1
1834,2654,140,5
1835,2655,557,5
1836,2656,110,5
1837,2657,772,2
1838,2658,273,3
1839,2659,484,5
1840,2661,268,3
1841,2662,478,4
1842,2663,392,5
1843,2664,271,5
1844,2665,400,1
1845,2667,248,4
1846,2668,418,3
1847,2671,201,1
1848,2673,167,4
1849,2674,124,1
1850,2675,345,4
1851,2677,588,3
1852,2679,355,2
1853,2681,761,3
1854,2682,354,4
1855,2684,261,1
1856,2686,354,5
1857,2687,606,1
1858,2689,352,4
1859,2690,125,3
1860,2691,597,2
1861,2692,659,1
1862,2693,781,2
1863,2694,331,3
1864,2695,110,5
1865,2697,777,3
1866,2698,563,1
1867,2699,642,3
1868,2701,510,3
1869,2702,517,2
1870,2703,629,4
1871,2705,726,5
1872,2706,470,1
1873,2707,605,5
1874,2708,84,1
1875,2709,498,3
1876,2710,91,2
1877,2712,88,3
1878,2716,372,3
1879,2717,378,4
1880,2719,367,3
1881,2720,367,2
1882,2721,372,1
1883,2725,129,3
1884,2726,308,5
1885,2729,608,5
1886,2730,98,1
1887,2735,78,5
1888,2737,73,3
1889,2738,80,1
1890,2739,70,4
1891,2740,77,3
1892,2742,639,1
1893,2743,188,5
1894,2744,639,5
1895,2745,492,5
1896,2746,458,4
1897,2748,197,1
1898,2749,10,5
1899,2750,230,3
1900,2751,190,4
1901,2752,288,4
1902,2757,116,5
1903,2760,549,2
1904,2761,39,3
1905,2762,331,1
1906,2764,596,1
1907,2766,654,1
1908,2767,783,4
1909,2768,455,5
1910,2769,651,1
1911,2770,659,3
1912,2772,148,1
1913,2774,148,2
1914,2775,429,3
1915,2777,153,1
1916,2779,153,4
1917,2781,157,1
1918,2782,240,3
1919,2783,243,3
1920,2784,394,2
1921,2785,275,3
1922,2786,241,4
1923,2788,402,4
1924,2789,274,4
1925,2790,378,3
1926,2791,369,1
1927,2792,378,3
1928,2793,517,2
1929,2794,383,4
1930,2795,518,5
1931,2796,718,4
1932,2797,729,1
1933,2798,552,4
1934,2800,618,3
1935,2801,783,5
1936,2802,675,3
1937,2804,504,1
1938,2805,503,3
1939,2806,91,1
1940,2807,415,3
1941,2808,748,1
1942,2809,412,2
1943,2812,60,1
1944,2813,407,1
1945,2814,534,1
1946,2815,750,3
1947,2817,751,1
1948,2818,533,5
1949,2819,755,3
1950,2820,68,3
1951,2821,278,3
1952,2823,283,1
1953,2825,77,2
1954,2826,281,5
1955,2828,283,1
1956,2829,366,5
1957,2831,534,3
1958,2833,535,4
1959,2835,409,4
1960,2836,755,3
1961,2837,297,4
1962,2838,110,2
1963,2839,295,2
1964,2840,449,3
1965,2842,560,5
1966,2843,614,3
1967,2844,569,5
1968,2845,709,3
1969,2847,724,1
1970,2848,236,5
1971,2849,724,5
1972,2850,233,4
1973,2851,196,4
1974,2852,1,5
1975,2853,637,4
1976,2854,188,2
1977,2855,424,2
1978,2857,211,4
1979,2858,420,1
1980,2859,198,4
1981,2860,423,2
1982,2861,217,1
1983,2863,299,5
1984,2864,31,1
1985,2866,50,4
1986,2867,652,1
1987,2868,290,5
1988,2869,214,4
1989,2870,572,1
1990,2872,419,3
1991,2874,158,1
1992,2878,105,5
1993,2879,539,1
1994,2880,587,1
1995,2882,125,4
1996,2883,761,4
1997,2884,742,3
1998,2885,339,5
1999,2887,307,1
2000,2888,584,2
2001,2889,608,1
2002,2890,124,2
2003,2891,100,1
2004,2894,178,1
2005,2895,346,5
2006,2896,18,5
2007,2897,101,2
2008,2898,168,1
2009,2899,545,1
2010,2900,343,1
2011,2901,160,3
2012,2902,342,3
2013,2904,697,4
2014,2906,696,2
2015,2907,701,3
2016,2908,694,2
2017,2910,446,5
2018,2911,333,2
2019,2912,299,5
2020,2913,660,2
2021,2915,29,4
2022,2916,295,4
2023,2917,145,2
2024,2919,395,2
2025,2920,480,5
2026,2921,245,3
2027,2922,271,5
2028,2923,274,1
2029,2924,401,3
2030,2925,245,2
2031,2927,249,4
2032,2928,721,2
2033,2930,289,2
2034,2932,33,5
2035,2933,665,5
2036,2934,332,3
2037,2935,777,2
2038,2936,621,5
2039,2937,166,2
2040,2938,741,2
2041,2939,738,5
2042,2940,253,3
2043,2941,361,3
2044,2943,336,3
2045,2944,136,4
2046,2945,330,1
2047,2946,594,2
2048,2947,688,2
2049,2949,647,1
2050,2950,35,3
2051,2951,619,1
2052,2952,550,1
2053,2954,35,5
2054,2955,555,3
2055,2956,177,4
2056,2957,770,3
2057,2958,575,1
2058,2960,258,5
2059,2961,377,3
2060,2964,427,1
2061,2968,159,1
2062,2969,154,4
2063,2970,147,1
2064,2973,344,1
2065,2974,252,2
2066,2977,545,5
2067,2978,307,2
2068,2979,256,2
2069,2980,262,1
2070,2982,761,1
2071,2983,417,5
2072,2984,207,3
2073,2986,198,1
2074,2987,152,4
2075,2988,138,4
2076,2989,676,2
2077,2990,593,1
2078,2993,117,3
2079,2994,558,3
2080,2995,268,5
2081,2996,268,2
2082,2999,176,4
2083,3000,583,2
2084,3001,144,5
2085,3002,327,4
2086,3003,659,3
2087,3005,319,5
2088,3008,319,3
2089,3009,325,5
2090,3010,324,3
2091,3011,315,1
2092,3012,253,2
2093,3015,252,2
2094,3016,344,4
2095,3017,257,2
2096,3019,107,3
2097,3020,544,1
2098,3022,489,5
2099,3024,700,4
2100,3029,693,3
2101,3030,704,4
2102,3031,700,2
2103,3032,255,1
2104,3034,261,1
2105,3035,441,1
2106,3038,377,1
2107,3039,372,3
2108,3041,371,4
2109,3043,370,4
2110,3044,376,3
2111,3045,372,2
2112,3046,373,1
2113,3047,430,3
2114,3050,213,3
2115,3051,598,2
2116,3052,554,2
2117,3053,402,3
2118,3055,427,1
2119,3057,542,5
2120,3058,742,1
2121,3059,25,5
2122,3060,581,4
2123,3061,101,4
2124,3062,350,3
2125,3064,346,3
2126,3066,784,3
2127,3067,779,5
2128,3071,250,4
2129,3076,56,1
2130,3077,754,4
2131,3078,65,1
2132,3080,409,2
2133,3081,524,4
2134,3082,596,5
2135,3083,656,4
2136,3084,560,4
2137,3085,36,1
2138,3087,38,5
2139,3089,133,3
2140,3090,541,5
2141,3091,358,5
2142,3092,254,4
2143,3093,743,1
2144,3094,557,4
2145,3095,664,1
2146,3096,690,2
2147,3099,217,3
2148,3100,50,3
2149,3101,592,5
2150,3103,60,3
2151,3104,747,3
2152,3105,524,4
2153,3106,61,2
2154,3107,524,1
2155,3108,532,3
2156,3110,415,1
2157,3111,63,1
2158,3112,24,2
2159,3115,162,2
2160,3116,584,5
2161,3117,345,2
2162,3118,284,5
2163,3119,72,5
2164,3120,74,5
2165,3121,68,1
2166,3123,287,1
2167,3124,283,2
2168,3125,76,4
2169,3127,149,3
2170,3129,149,4
2171,3130,204,1
2172,3131,208,3
2173,3132,153,1
2174,3133,147,3
2175,3137,406,3
2176,3138,534,2
2177,3139,749,1
2178,3140,536,1
2179,3141,534,1
2180,3142,756,2
2181,3143,759,4
2182,3145,755,3
2183,3146,535,3
2184,3148,755,4
2185,3149,756,4
2186,3152,694,4
2187,3153,694,4
2188,3155,698,4
2189,3156,75,5
2190,3157,283,2
2191,3158,277,3
2192,3159,70,4
2193,3160,69,4
2194,3161,280,1
2195,3164,277,2
2196,3165,68,2
2197,3166,279,3
2198,3168,71,5
2199,3169,276,3
2200,3171,428,5
2201,3172,417,3
2202,3174,148,1
2203,3175,421,5
2204,3178,437,3
2205,3179,440,2
2206,3180,437,1
2207,3181,438,3
2208,3182,439,5
2209,3183,444,3
2210,3184,439,3
2211,3185,439,4
2212,3186,431,4
2213,3187,437,2
2214,3190,387,3
2215,3192,460,3
2216,3195,283,2
2217,3197,285,2
2218,3198,77,5
2219,3200,79,1
2220,3204,317,5
2221,3205,321,1
2222,3206,318,2
2223,3207,498,4
2224,3209,93,3
2225,3210,501,1
2226,3211,89,2
2227,3212,83,1
2228,3213,499,5
2229,3214,507,2
2230,3216,505,3
2231,3218,162,5
2232,3220,252,2
2233,3222,610,5
2234,3223,26,2
2235,3224,252,1
2236,3225,203,1
2237,3226,417,3
2238,3227,156,3
2239,3228,421,2
2240,3229,422,3
2241,3230,151,3
2242,3233,147,2
2243,3234,421,2
2244,3237,323,4
2245,3238,321,5
2246,3239,322,1
2247,3240,322,4
2248,3241,323,3
2249,3244,742,3
2250,3245,164,5
2251,3246,548,4
2252,3247,323,5
2253,3248,314,5
2254,3249,739,3
2255,3250,181,2
2256,3251,609,1
2257,3252,357,2
2258,3254,607,3
2259,3255,16,4
2260,3261,324,2
2261,3262,324,5
2262,3264,314,3
2263,3265,315,3
2264,3266,28,3
2265,3267,557,3
2266,3269,553,2
2267,3270,140,4
2268,3271,40,2
2269,3272,48,2
2270,3275,155,3
2271,3276,430,4
2272,3277,203,3
2273,3278,154,5
2274,3279,200,2
2275,3280,150,2
2276,3282,301,4
2277,3283,131,2
2278,3286,340,5
2279,3288,237,1
2280,3290,717,2
2281,3292,637,5
2282,3297,521,4
2283,3300,229,1
2284,3302,97,5
2285,3303,305,5
2286,3305,762,1
2287,3306,177,2
2288,3308,19,4
2289,3309,362,1
2290,3310,129,4
2291,3313,278,2
2292,3314,749,3
2293,3317,66,2
2294,3318,637,1
2295,3319,724,3
2296,3320,150,1
2297,3321,420,3
2298,3322,421,2
2299,3324,155,3
2300,3327,325,2
2301,3329,320,2
2302,3331,315,2
2303,3332,317,4
2304,3333,322,1
2305,3334,321,3
2306,3337,316,3
2307,3338,190,2
2308,3340,725,5
2309,3342,192,2
2310,3343,642,1
2311,3344,597,3
2312,3347,619,2
2313,3348,683,4
2314,3349,682,4
2315,3350,292,1
2316,3351,680,1
2317,3352,371,1
2318,3353,377,5
2319,3355,376,2
2320,3356,377,1
2321,3359,355,4
2322,3361,78,3
2323,3362,285,3
2324,3363,284,3
2325,3364,420,5
2326,3365,207,5
2327,3366,205,3
2328,3367,198,5
2329,3370,393,4
2330,3377,598,1
2331,3378,29,2
2332,3379,328,3
2333,3380,772,2
2334,3382,644,4
2335,3384,572,4
2336,3385,375,4
2337,3386,376,4
2338,3387,372,2
2339,3388,753,1
2340,3389,57,5
2341,3390,758,4
2342,3393,533,2
2343,3395,752,1
2344,3396,67,1
2345,3398,206,5
2346,3400,425,1
2347,3401,156,4
2348,3402,200,5
2349,3403,418,5
2350,3404,202,3
2351,3405,764,4
2352,3407,169,1
2353,3411,377,4
2354,3412,378,2
2355,3413,368,3
2356,3415,373,3
2357,3416,377,2
2358,3418,581,3
2359,3419,576,4
2360,3420,608,2
2361,3421,548,4
2362,3422,545,3
2363,3423,744,4
2364,3424,102,2
2365,3425,130,5
2366,3427,22,3
2367,3428,351,3
2368,3429,584,4
2369,3430,169,3
2370,3432,365,3
2371,3433,601,1
2372,3434,734,4
2373,3437,498,5
2374,3440,507,3
2375,3441,508,2
2376,3442,509,3
2377,3443,481,3
2378,3444,110,2
2379,3446,777,2
2380,3448,217,3
2381,3449,206,2
2382,3450,204,2
2383,3452,204,1
2384,3453,427,5
2385,3454,419,1
2386,3455,211,4
2387,3456,426,4
2388,3457,158,2
2389,3458,199,2
2390,3459,206,3
2391,3460,150,5
2392,3463,354,3
2393,3465,762,4
2394,3467,741,4
2395,3469,760,2
2396,3471,249,2
2397,3473,472,1
2398,3475,481,5
2399,3477,395,1
2400,3479,264,3
2401,3481,187,2
2402,3483,633,2
2403,3484,389,4
2404,3485,380,1
2405,3486,726,1
2406,3488,514,1
2407,3491,420,3
2408,3492,153,5
2409,3495,429,2
2410,3497,427,5
2411,3498,198,4
2412,3500,68,5
2413,3501,75,1
2414,3502,283,2
2415,3504,285,3
2416,3505,286,3
2417,3506,276,1
2418,3507,286,4
2419,3508,68,2
2420,3509,207,3
2421,3510,199,3
2422,3511,202,3
2423,3512,418,5
2424,3513,152,5
2425,3514,420,2
2426,3515,198,2
2427,3516,490,2
2428,3517,467,3
2429,3518,518,5
2430,3521,495,2
2431,3522,496,4
2432,3523,468,4
2433,3525,629,1
2434,3526,279,4
2435,3527,75,3
2436,3528,262,1
2437,3529,548,2
2438,3530,174,3
2439,3531,737,2
2440,3532,164,4
2441,3534,20,3
2442,3535,427,1
2443,3536,427,1
2444,3537,207,3
2445,3539,200,1
2446,3540,422,2
2447,3542,198,4
2448,3543,426,4
2449,3544,150,3
2450,3545,218,2
2451,3546,597,3
2452,3547,34,3
2453,3549,82,5
2454,3553,430,2
2455,3554,160,3
2456,3555,603,2
2457,3556,123,4
2458,3557,102,3
2459,3558,605,4
2460,3559,383,4
2461,3560,236,5
2462,3562,539,4
2463,3564,343,3
2464,3565,121,3
2465,3569,753,2
2466,3570,748,3
2467,3572,754,4
2468,3573,122,1
2469,3575,768,5
2470,3576,357,3
2471,3578,342,4
2472,3580,607,3
2473,3582,258,3
2474,3583,131,5
2475,3584,356,3
2476,3585,209,1
2477,3586,155,3
2478,3587,157,5
2479,3588,149,1
2480,3589,153,1
2481,3590,154,5
2482,3591,203,1
2483,3592,157,3
2484,3595,706,3
2485,3596,705,1
2486,3597,705,4
2487,3599,696,2
2488,3600,706,5
2489,3602,706,2
2490,3603,704,3
2491,3605,698,3
2492,3606,694,5
2493,3608,231,3
2494,3609,383,5
2495,3610,720,4
2496,3611,495,2
2497,3612,229,4
2498,3613,511,4
2499,3616,379,1
2500,3617,441,4
2501,3621,433,5
2502,3622,434,4
2503,3623,436,4
2504,3624,433,3
2505,3627,414,1
2506,3628,528,5
2507,3629,411,4
2508,3633,411,2
2509,3635,564,3
2510,3636,590,4
2511,3637,335,2
2512,3638,684,3
2513,3639,633,5
2514,3640,635,3
2515,3641,714,5
2516,3642,635,3
2517,3644,193,3
2518,3645,635,1
2519,3648,382,3
2520,3650,32,4
2521,3651,53,5
2522,3652,593,3
2523,3653,573,2
2524,3654,457,2
2525,3655,77,5
2526,3656,287,2
2527,3659,77,4
2528,3660,287,4
2529,3661,280,1
2530,3662,81,4
2531,3664,73,4
2532,3667,77,4
2533,3668,282,5
2534,3669,281,4
2535,3670,69,1
2536,3671,72,3
2537,3673,461,3
2538,3674,723,4
2539,3676,149,3
2540,3677,200,1
2541,3678,208,1
2542,3679,417,4
2543,3680,531,5
2544,3681,748,4
2545,3682,65,3
2546,3683,532,4
2547,3685,758,2
2548,3688,85,4
2549,3691,509,4
2550,3692,503,5
2551,3693,747,3
2552,3694,747,4
2553,3695,535,3
2554,3696,62,2
2555,3697,412,1
2556,3698,376,1
2557,3699,367,5
2558,3700,370,5
2559,3702,378,2
2560,3703,372,4
2561,3704,369,2
2562,3705,377,1
2563,3706,367,5
2564,3707,369,4
2565,3709,152,3
2566,3710,154,5
2567,3711,158,5
2568,3712,425,4
2569,3713,147,4
2570,3714,6,4
2571,3716,735,2
2572,3719,502,3
2573,3720,92,2
2574,3721,507,2
2575,3722,84,1
2576,3723,508,1
2577,3725,538,2
2578,3726,24,5
2579,3727,176,3
2580,3728,304,3
2581,3729,100,4
2582,3730,351,3
2583,3732,153,5
2584,3734,205,4
2585,3735,422,3
2586,3736,156,3
2587,3739,472,3
2588,3740,265,5
2589,3742,484,5
2590,3743,399,2
2591,3745,273,1
2592,3746,245,2
2593,3748,149,5
2594,3749,202,2
2595,3752,156,5
2596,3757,643,3
2597,3758,332,1
2598,3761,598,4
2599,3762,29,2
2600,3764,295,5
2601,3765,453,4
2602,3766,668,2
2603,3767,159,4
2604,3769,425,2
2605,3771,655,5
2606,3772,649,5
2607,3773,442,4
2608,3774,434,4
2609,3775,436,4
2610,3776,86,5
2611,3777,89,5
2612,3778,82,3
2613,3779,503,5
2614,3783,501,3
2615,3786,520,3
2616,3787,635,2
2617,3788,512,4
2618,3791,660,3
2619,3792,681,3
2620,3794,37,4
2621,3795,140,3
2622,3799,688,2
2623,3800,557,1
2624,3801,40,5
2625,3802,778,1
2626,3803,46,1
2627,3805,692,3
2628,3806,575,2
2629,3807,765,1
2630,3810,362,4
2631,3811,738,5
2632,3813,360,1
2633,3815,584,2
2634,3817,132,1
2635,3820,464,5
2636,3821,12,3
2637,3823,501,1
2638,3825,508,4
2639,3826,318,5
2640,3828,324,3
2641,3835,422,2
2642,3837,151,1
2643,3841,422,2
2644,3842,150,3
2645,3844,204,4
2646,3845,783,4
2647,3846,687,4
2648,3847,561,2
2649,3848,655,5
2650,3849,297,3
2651,3850,39,2
2652,3853,36,3
2653,3854,146,5
2654,3855,36,2
2655,3856,144,4
2656,3858,144,2
2657,3859,647,2
2658,3860,128,1
2659,3862,180,2
2660,3863,304,2
2661,3864,101,4
2662,3865,131,1
2663,3866,350,4
2664,3868,547,1
2665,3869,245,5
2666,3870,244,3
2667,3871,674,1
2668,3872,145,5
2669,3873,136,2
2670,3874,663,1
2671,3875,178,3
2672,3876,359,4
2673,3877,581,5
2674,3878,342,4
2675,3879,132,2
2676,3880,104,4
2677,3881,25,5
2678,3882,262,1
2679,3884,172,3
2680,3885,743,1
2681,3886,308,2
2682,3887,98,1
2683,3890,544,2
2684,3891,546,4
2685,3894,623,3
2686,3899,456,1
2687,3900,49,5
2688,3901,428,4
2689,3906,423,1
2690,3907,73,5
2691,3908,71,3
2692,3909,281,3
2693,3912,277,1
2694,3913,246,4
2695,3915,268,4
2696,3916,476,4
2697,3918,481,1
2698,3920,676,3
2699,3923,659,1
2700,3926,436,2
2701,3927,435,3
2702,3928,758,2
2703,3929,93,5
2704,3930,94,5
2705,3932,500,5
2706,3933,91,2
2707,3935,506,4
2708,3936,500,5
2709,3937,82,2
2710,3938,344,1
2711,3940,587,1
2712,3941,739,3
2713,3942,255,3
2714,3943,767,2
2715,3945,177,1
2716,3949,516,2
2717,3950,486,1
2718,3951,629,5
2719,3952,539,4
2720,3954,583,5
2721,3955,23,5
2722,3957,762,5
2723,3960,184,2
2724,3961,339,2
2725,3963,132,1
2726,3964,690,3
2727,3965,54,3
2728,3966,674,2
2729,3969,748,2
2730,3970,423,5
2731,3971,199,1
2732,3972,207,2
2733,3973,429,5
2734,3974,204,1
2735,3976,152,5
2736,3978,420,4
2737,3980,203,3
2738,3981,200,5
2739,3982,739,3
2740,3983,580,4
2741,3985,27,5
2742,3986,732,2
2743,3987,710,5
2744,3988,226,1
2745,3989,9,1
2746,3990,491,3
2747,3991,717,5
2748,3993,588,4
2749,3995,371,5
2750,3997,368,2
2751,3998,366,5
2752,4000,371,2
2753,4001,571,1
2754,4005,118,1
2755,4006,40,4
2756,4008,299,5
2757,4009,553,5
2758,4010,673,3
2759,4011,203,5
2760,4012,153,1
2761,4013,211,4
2762,4014,596,5
2763,4015,565,5
2764,4017,558,4
2765,4018,115,4
2766,4020,647,4
2767,4021,690,5
2768,4022,774,4
2769,4024,370,3
2770,4026,429,4
2771,4027,428,2
2772,4028,628,4
2773,4029,632,1
2774,4031,722,4
2775,4032,191,2
2776,4033,630,1
2777,4034,708,3
2778,4035,65,5
2779,4036,66,4
2780,4038,60,5
2781,4040,754,1
2782,4041,749,2
2783,4042,283,1
2784,4043,69,5
2785,4047,442,4
2786,4048,725,5
2787,4049,459,2
2788,4050,4,1
2789,4051,212,1
2790,4053,496,1
2791,4054,1,5
2792,4055,633,2
2793,4059,385,2
2794,4060,777,3
2795,4061,53,3
2796,4062,31,5
2797,4063,565,1
2798,4064,165,2
2799,4066,763,2
2800,4067,580,4
2801,4068,598,1
2802,4069,564,5
2803,4070,288,1
2804,4071,456,4
2805,4073,606,1
2806,4074,226,1
2807,4075,722,1
2808,4076,716,4
2809,4077,197,3
2810,4078,197,1
2811,4079,709,1
2812,4080,379,3
2813,4081,766,3
2814,4084,19,4
2815,4085,357,2
2816,4086,705,2
2817,4088,630,1
2818,4090,11,3
2819,4092,718,3
2820,4097,711,4
2821,4099,454,3
2822,4100,39,5
2823,4101,36,1
2824,4105,184,1
2825,4106,613,4
2826,4107,118,4
2827,4108,646,4
2828,4109,616,3
2829,4110,449,4
2830,4111,199,5
2831,4112,202,1
2832,4113,204,4
2833,4114,199,2
2834,4115,295,5
2835,4116,113,5
2836,4117,276,5
2837,4118,80,2
2838,4119,287,5
2839,4120,282,5
2840,4122,148,5
2841,4123,425,4
2842,4124,201,1
2843,4125,149,3
2844,4127,420,5
2845,4128,210,4
2846,4130,427,2
2847,4131,25,2
2848,4132,768,2
2849,4133,610,1
2850,4134,257,2
2851,4136,257,4
2852,4138,338,3
2853,4140,620,3
2854,4142,650,5
2855,4144,299,2
2856,4145,625,2
2857,4146,648,1
2858,4147,692,1
2859,4148,614,1
2860,4149,557,1
2861,4151,556,3
2862,4152,629,4
2863,4153,238,4
2864,4155,781,5
2865,4156,28,5
2866,4157,657,1
2867,4158,621,2
2868,4162,75,5
2869,4164,282,5
2870,4165,287,5
2871,4168,284,4
2872,4172,644,3
2873,4173,573,5
2874,4174,225,1
2875,4175,33,2
2876,4177,116,5
2877,4178,200,2
2878,4180,430,5
2879,4181,427,3
2880,4182,430,5
2881,4184,417,2
2882,4185,200,1
2883,4186,425,2
2884,4188,700,1
2885,4189,702,4
2886,4191,695,1
2887,4192,700,5
2888,4193,693,5
2889,4194,701,5
2890,4195,701,5
2891,4196,704,2
2892,4197,620,1
2893,4198,388,3
2894,4199,708,4
2895,4200,713,5
2896,4201,518,5
2897,4202,195,2
2898,4205,721,1
2899,4206,700,1
2900,4207,703,3
2901,4209,704,4
2902,4210,694,1
2903,4211,703,3
2904,4212,704,5
2905,4214,430,3
2906,4216,204,4
2907,4217,204,5
2908,4219,449,3
2909,4220,625,3
2910,4221,590,1
2911,4222,592,3
2912,4223,349,1
2913,4224,262,3
2914,4225,575,5
2915,4228,207,5
2916,4230,148,3
2917,4232,425,2
2918,4233,429,4
2919,4234,420,5
2920,4235,616,3
2921,4236,48,2
2922,4237,645,4
2923,4238,529,5
2924,4239,57,3
2925,4240,58,5
2926,4242,748,1
2927,4243,406,4
2928,4244,409,2
2929,4245,412,3
2930,4248,62,1
2931,4253,168,1
2932,4254,764,3
2933,4255,124,1
2934,4256,130,5
2935,4257,176,3
2936,4258,14,1
2937,4259,9,2
2938,4260,386,2
2939,4263,420,5
2940,4264,422,3
2941,4266,423,3
2942,4267,422,3
2943,4268,151,1
2944,4271,426,1
2945,4272,427,5
2946,4273,208,3
2947,4276,418,2
2948,4277,115,2
2949,4278,556,3
2950,4279,116,1
